row_label_raw,row_label_full,Mối quan hệ,Tính chất giao dịch,Giá trị giao dịch > 2016VND,Giá trị giao dịch > 2015VND,Phải thu/(phải trả) tại ngày > 31/12/2016VND,Phải thu/(phải trả) tại ngày > 1/1/2016VND,numeric__Tính chất giao dịch,numeric__Giá trị giao dịch > 2016VND,numeric__Giá trị giao dịch > 2015VND,numeric__Phải thu/(phải trả) tại ngày > 31/12/2016VND,numeric__Phải thu/(phải trả) tại ngày > 1/1/2016VND
Công ty TNHH Một Thành Viên,Công ty TNHH Một Thành Viên,Công ty TNHH Một Thành Viên,Mua hàng hóa,1.880.413.261,175.592.727,-,-,,1880413261.0,175592727.0,,
Masan Brewery Distribution,Masan Brewery Distribution,Masan Brewery Distribution,Bán hàng hóa,1.153.360,307.692.000,31.752.716.796,-,,1153360.0,307692000.0,31752716796.0,
Masan Brewery Distribution,Masan Brewery Distribution,Masan Brewery Distribution,Phí hỗ trợ quản lý,28.990.613.560,15.185.119.012,-,16.639.970.914,,28990613560.0,15185119012.0,,16639970914.0
Công ty TNHH Một thành viên Masan,Công ty TNHH Một thành viên Masan,Công ty TNHH Một thành viên Masan,Bán hàng hóa,34.422.542,-,6.107.257,-,,34422542.0,,6107257.0,
Brewery HG,Brewery HG,Brewery HG,Phí hỗ trợ quản lý,3.479.025.231,6.325.115.667,3.826.927.753,6.957.627.234,,3479025231.0,6325115667.0,3826927753.0,6957627234.0
Brewery HG,Brewery HG,Brewery HG,Thanh toán hộ phí thuê đất,11.546.396.400,-,11.546.396.400,-,,11546396400.0,,11546396400.0,
Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thành viên quản lý chủ chốt,Thù lao trả cho Thành viên quản lý chủ chốt (*),29.984.910.463,25.265.348.225,-,-,,29984910463.0,25265348225.0,,
