row_label_raw,row_label_full,STT,Chỉ tiêu,Năm 2016 (VND),Năm 2015 (VND),Biến động > Giá trị,Biến động > Tỷ lệ (%),numeric__Chỉ tiêu,numeric__Năm 2016 (VND),numeric__Năm 2015 (VND),numeric__Biến động > Giá trị,numeric__Biến động > Tỷ lệ (%)
1,1,1,Doanh thu thuần (i),13.789.759.442.477,13.211.925.043.827,577.834.398.650,4%,,13789759442477.0,13211925043827.0,577834398650.0,0.04
2,2,2,Thu nhập hoạt động đầu tư tài chính (ii),366.305.231.135,667.974.696.781,(301.669.465.646),-45%,,366305231135.0,667974696781.0,-301669465646.0,-0.45
3,3,3,Lợi nhuận sau thuế TNDN,2.791.112.247.395,2.900.717.685.317,(109.605.437.922),-4%,,2791112247395.0,2900717685317.0,-109605437922.0,-0.04
