row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016 VND > 110.670.581.994,Mua công ty con VND > -,Phát sinh VND > 2.332.702.465.657,Nộp/hoàn lại VND > (470.564.900.291),Khấu trừ VND > (1.830.522.372.095),31/12/2016 VND > 142.285.775.265,numeric__1/1/2016 VND > 110.670.581.994,numeric__Mua công ty con VND > -,numeric__Phát sinh VND > 2.332.702.465.657,numeric__Nộp/hoàn lại VND > (470.564.900.291),numeric__Khấu trừ VND > (1.830.522.372.095),numeric__31/12/2016 VND > 142.285.775.265
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,-,11.791.828.372,(11.791.828.372),-,-,,,11791828372.0,-11791828372.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,164.291.190.154,-,432.682.942.969,(431.051.744.862),-,165.922.388.261,164291190154.0,,432682942969.0,-431051744862.0,,165922388261.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.132.724.666,111.135.384,54.374.966.199,(53.191.005.845),(170.233.630),3.257.586.774,2132724666.0,111135384.0,54374966199.0,-53191005845.0,-170233630.0,3257586774.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,880.994.886,-,17.747.103.709,(17.342.884.494),-,1.285.214.101,880994886.0,,17747103709.0,-17342884494.0,,1285214101.0
,,,277.975.491.700,111.135.384,2.849.299.306.906,(983.942.363.864),(1.830.692.605.725),312.750.964.401,277975491700.0,111135384.0,2849299306906.0,-983942363864.0,-1830692605725.0,312750964401.0
