row_label_raw,row_label_full,col_0,Mã số,2016 VND,2015 VND,numeric__Mã số,numeric__2016 VND,numeric__2015 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,01,3.162.852.516.137,3.426.542.658.746,1.0,3162852516137.0,3426542658746.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,
Khấu hao và phân bổ,Điều chỉnh cho các khoản > Khấu hao và phân bổ,Khấu hao và phân bổ,02,684.365.934.207,569.089.790.695,2.0,684365934207.0,569089790695.0
Các khoản dự phòng,Điều chỉnh cho các khoản > Các khoản dự phòng,Các khoản dự phòng,03,52.262.080.735,92.508.919.639,3.0,52262080735.0,92508919639.0
Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Điều chỉnh cho các khoản > Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,88.494.016,(6.522.336.545),4.0,88494016.0,-6522336545.0
Lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,Điều chỉnh cho các khoản > Lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,Lỗ từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,05,1.935.134.443,10.684.115.455,5.0,1935134443.0,10684115455.0
Thu nhập lãi từ các hoạt động đầu tư,Điều chỉnh cho các khoản > Thu nhập lãi từ các hoạt động đầu tư,Thu nhập lãi từ các hoạt động đầu tư,05,(480.348.042.703),(1.137.715.591.754),5.0,-480348042703.0,-1137715591754.0
Lỗ từ thanh lý khoản đầu tư vào một công ty liên kết,Điều chỉnh cho các khoản > Lỗ từ thanh lý khoản đầu tư vào một công ty liên kết,Lỗ từ thanh lý khoản đầu tư vào một công ty liên kết,05,-,1.800.000.000,5.0,,1800000000.0
Lợi nhuận được chia từ một công ty liên kết,Điều chỉnh cho các khoản > Lợi nhuận được chia từ một công ty liên kết,Lợi nhuận được chia từ một công ty liên kết,05,(6.648.042.500),(14.377.236.580),5.0,-6648042500.0,-14377236580.0
Chi phí lãi vay,Điều chỉnh cho các khoản > Chi phí lãi vay,Chi phí lãi vay,06,117.857.140.158,335.761.168.464,6.0,117857140158.0,335761168464.0
Lợi nhuận từ các hoạt động kinh doanh trước những thay đổi vốn lưu động,Điều chỉnh cho các khoản > Lợi nhuận từ các hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ các hoạt động kinh doanh trước những thay đổi vốn lưu động,08,3.532.365.214.493,3.277.771.488.120,8.0,3532365214493.0,3277771488120.0
Biến động các khoản phải thu và tài sản ngắn hạn khác,Điều chỉnh cho các khoản > Biến động các khoản phải thu và tài sản ngắn hạn khác,Biến động các khoản phải thu và tài sản ngắn hạn khác,09,42.648.772.998,(27.888.375.712),9.0,42648772998.0,-27888375712.0
Biến động hàng tồn kho,Điều chỉnh cho các khoản > Biến động hàng tồn kho,Biến động hàng tồn kho,10,34.018.360.660,63.301.972.816,10.0,34018360660.0,63301972816.0
Biến động các khoản phải trả và nợ phải trả khác,Điều chỉnh cho các khoản > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,(108.318.131.689),475.841.759.438,11.0,-108318131689.0,475841759438.0
Biến động chi phí trả trước,Điều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,25.963.823.781,20.190.850.653,12.0,25963823781.0,20190850653.0
,,,,3.526.678.040.243,3.809.217.695.315,,3526678040243.0,3809217695315.0
Tiền lãi vay đã trả,Điều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(115.044.203.443),(203.807.081.700),14.0,-115044203443.0,-203807081700.0
Thuế thu nhập doanh nghiệp đã nộp,Điều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(431.051.744.862),(1.122.692.332.265),15.0,-431051744862.0,-1122692332265.0
Tiền chi khác cho hoạt động kinh doanh,Điều chỉnh cho các khoản > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(12.840.046.137),(6.429.605.721),17.0,-12840046137.0,-6429605721.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,2.967.742.045.801,2.476.288.675.629,20.0,2967742045801.0,2476288675629.0
