row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Long Bình,Công ty Cổ phần Long Bình,Công ty Cổ phần Long Bình,Công ty con,
Công ty Cổ phần Giống Lâm nghiệp vùng Tây nguyên,Công ty Cổ phần Giống Lâm nghiệp vùng Tây nguyên,Công ty Cổ phần Giống Lâm nghiệp vùng Tây nguyên,Công ty con,
Công ty TNHH MTV Chế biến gỗ và đảm gỗ Dung Quát,Công ty TNHH MTV Chế biến gỗ và đảm gỗ Dung Quát,Công ty TNHH MTV Chế biến gỗ và đảm gỗ Dung Quát,Công ty con,
Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty con,
Công ty Cổ phần Lâm đặc sản và XNK Hà Tĩnh,Công ty Cổ phần Lâm đặc sản và XNK Hà Tĩnh,Công ty Cổ phần Lâm đặc sản và XNK Hà Tĩnh,Công ty con,
Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Bắc Bộ,Công ty con,
Công ty Cổ phần Vinafor Vinh,Công ty Cổ phần Vinafor Vinh,Công ty Cổ phần Vinafor Vinh,Công ty con,
Công ty Cổ phần Giống Lâm nghiệp vùng Nam Trung Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Nam Trung Bộ,Công ty Cổ phần Giống Lâm nghiệp vùng Nam Trung Bộ,Công ty con,
Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,Công ty Cổ phần Giống Lâm nghiệp vùng Đông Bắc,Công ty con,
Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty TNHH MTV Ván dán Vinafor Bắc Giang,Công ty con,
