row_label_raw,row_label_full,Mã số > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,CHỈ TIÊU > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021(Số trước điều chỉnh) > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,Điều chỉnh > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,Đơn vị tính: VNDNgày 31 tháng 12 năm 2021(Số sau điều chỉnh) > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,numeric__CHỈ TIÊU > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021(Số trước điều chỉnh) > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,numeric__Điều chỉnh > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021,numeric__Đơn vị tính: VNDNgày 31 tháng 12 năm 2021(Số sau điều chỉnh) > Bàng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2021
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,(59.423.233.512),162.342.528,(59.260.890.984),,-59423233512.0,162342528.0,-59260890984.0
141,141,141,Hàng tồn kho,494.543.871.634,563.812.389,495.107.684.023,,494543871634.0,563812389.0,495107684023.0
149,149,149,Dự phòng giảm giá hàng tồn kho,(11.382.810.150),56.785.513,(11.326.024.637),,-11382810150.0,56785513.0,-11326024637.0
152,152,152,Thuế GTGT được khấu trừ,4.428.492.981,(12.966.910),4.415.526.071,,4428492981.0,-12966910.0,4415526071.0
261,261,261,Chi phí trả trước dài hạn,523.140.881,190.750.000,713.890.881,,523140881.0,190750000.0,713890881.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,9.459.877.035,2.035.794.308,11.495.671.343,,9459877035.0,2035794308.0,11495671343.0
319,319,319,Phải trả ngắn hạn khác,36.263.995.921,(1.447.522.404),34.816.473.517,,36263995921.0,-1447522404.0,34816473517.0
322,322,322,"Quỹ khen thưởng, phúc lợi",23.036.870.038,(142.636.000),22.894.234.038,,23036870038.0,-142636000.0,22894234038.0
421,421,421,Lợi nhuận chưa phân phối năm trước,337.133.038,515.087.616,852.220.654,,337133038.0,515087616.0,852220654.0
