row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Hoàn nhập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,Hoàn nhập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,Hoàn nhập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,(6.427.163.881),(3.686.685.521),-6427163881.0,-3686685521.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,229.206.858,565.613.554,229206858.0,565613554.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,143.224.054,168.088.300,143224054.0,168088300.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(6.054.732.969),(2.952.983.667),-6054732969.0,-2952983667.0
