row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm (Trình bày lại),numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm (Trình bày lại)
200,200,200,B. TÀI SẢN DÀI HẠN,,1.348.640.015.866,1.315.735.365.167,,,1348640015866.0,1315735365167.0
210,210,210,I. Các khoản phải thu dài hạn,,165.013.432.298,195.957.395.931,,,165013432298.0,195957395931.0
215,215,215,1. Phải thu về cho vay dài hạn,7,162.755.423.588,194.439.656.831,,7.0,162755423588.0,194439656831.0
216,216,216,2. Phải thu dài hạn khác,8,2.258.008.710,1.517.739.100,,8.0,2258008710.0,1517739100.0
220,220,220,II. Tài sản cố định,,104.532.170.745,108.192.167.237,,,104532170745.0,108192167237.0
221,221,221,1. Tài sản cố định hữu hình,10,86.456.838.520,89.504.268.749,,10.0,86456838520.0,89504268749.0
222,222,222,Nguyên giá,,595.424.634.287,586.917.053.231,,,595424634287.0,586917053231.0
223,223,223,Giá trị khấu hao lũy kế,,(508.967.795.767),(497.412.784.482),,,-508967795767.0,-497412784482.0
227,227,227,2. Tài sản cố định vô hình,11,18.075.332.225,18.687.898.488,,11.0,18075332225.0,18687898488.0
228,228,228,Nguyên giá,,45.762.949.258,45.762.949.258,,,45762949258.0,45762949258.0
229,229,229,Giá trị hao mòn lũy kế,,(27.687.617.033),(27.075.050.770),,,-27687617033.0,-27075050770.0
230,230,230,III. Bất động sản đầu tư,12,120.168.534.083,128.934.501.785,,12.0,120168534083.0,128934501785.0
231,231,231,1. Nguyên giá,,218.195.711.457,218.195.711.457,,,218195711457.0,218195711457.0
232,232,232,2. Giá trị khấu hao lũy kế,,(98.027.177.374),(89.261.209.672),,,-98027177374.0,-89261209672.0
240,240,240,IV. Tài sản dở dang dài hạn,,17.472.990.872,21.247.509.880,,,17472990872.0,21247509880.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",13.1,10.000.000.000,10.000.000.000,,131.0,10000000000.0,10000000000.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,13.2,7.472.990.872,11.247.509.880,,132.0,7472990872.0,11247509880.0
250,250,250,V. Đầu tư tài chính dài hạn,14,923.994.377.521,860.689.899.453,,14.0,923994377521.0,860689899453.0
251,251,251,1. Đầu tư vào công ty con,14.1,481.255.367.306,468.211.878.073,,141.0,481255367306.0,468211878073.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",14.2,425.350.758.031,411.516.933.077,,142.0,425350758031.0,411516933077.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,14.3,14.856.366.653,14.856.366.653,,143.0,14856366653.0,14856366653.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,"14.1, 14.2",(27.468.114.469),(33.895.278.350),,,-27468114469.0,-33895278350.0
255,255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,5,30.000.000.000,-,,5.0,30000000000.0,
260,260,260,VI. Tài sản dài hạn khác,,17.458.510.347,713.890.881,,,17458510347.0,713890881.0
261,261,261,1. Chi phí trả trước dài hạn,15,17.458.510.347,713.890.881,,15.0,17458510347.0,713890881.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.197.680.954.583,4.110.733.566.942,,,4197680954583.0,4110733566942.0
