row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền cho thuê văn phòng nhận trước,Tiền cho thuê văn phòng nhận trước,Tiền cho thuê văn phòng nhận trước,6.716.788.609,6.334.588.737,6716788609.0,6334588737.0
Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,195.629.629,490.482.907,195629629.0,490482907.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.912.418.238,6.825.071.644,6912418238.0,6825071644.0
