row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí nhân công,Chi phí bán hàng > Chi phí nhân công,Chi phí nhân công,6.601.917.600,7.488.145.612,6601917600.0,7488145612.0
"Chi phí nguyên liệu, vật liệu","Chi phí bán hàng > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",54.435.312,44.013.060,54435312.0,44013060.0
Chi phí khấu hao TSCĐ,Chi phí bán hàng > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,65.935.068,65.935.068,65935068.0,65935068.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.597.818.580,17.022.401.360,13597818580.0,17022401360.0
Chi phí khác bằng tiền,Chi phí bán hàng > Chi phí khác bằng tiền,Chi phí khác bằng tiền,1.463.925.282,1.216.999.643,1463925282.0,1216999643.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,21.784.031.842,25.837.494.743,21784031842.0,25837494743.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân công,Chi phí quản lý doanh nghiệp > Chi phí nhân công,Chi phí nhân công,95.120.287.461,78.180.908.132,95120287461.0,78180908132.0
"Chi phí nguyên liệu, vật liệu","Chi phí quản lý doanh nghiệp > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",971.833.289,671.958.479,971833289.0,671958479.0
"Thuế, phí và lệ phí","Chi phí quản lý doanh nghiệp > Thuế, phí và lệ phí","Thuế, phí và lệ phí",2.406.071.874,1.761.487.218,2406071874.0,1761487218.0
Chi phí khấu hao TSCĐ,Chi phí quản lý doanh nghiệp > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,6.146.167.196,6.655.073.245,6146167196.0,6655073245.0
Chi phí đồ dùng văn phòng,Chi phí quản lý doanh nghiệp > Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,2.548.242.814,1.773.849.764,2548242814.0,1773849764.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,17.947.320.207,12.969.695.964,17947320207.0,12969695964.0
Trích lập chi phí dự phòng,Chi phí quản lý doanh nghiệp > Trích lập chi phí dự phòng,Trích lập chi phí dự phòng,2.310.378.389,751.593.255,2310378389.0,751593255.0
Chi phí khác bằng tiền,Chi phí quản lý doanh nghiệp > Chi phí khác bằng tiền,Chi phí khác bằng tiền,37.388.098.623,33.683.659.771,37388098623.0,33683659771.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,164.838.399.853,136.448.225.828,164838399853.0,136448225828.0
