row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năngtrả nợ,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,48.027.069.170,48.027.069.170,40.126.196.598,40.126.196.598,48027069170.0,48027069170.0,40126196598.0,40126196598.0
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,6.575.304.369,6.575.304.369,-,-,6575304369.0,6575304369.0,,
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,4.313.259.745,4.313.259.745,3.234.883.935,3.234.883.935,4313259745.0,4313259745.0,3234883935.0,3234883935.0
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,3.644.147.100,3.644.147.100,3.093.510.200,3.093.510.200,3644147100.0,3644147100.0,3093510200.0,3093510200.0
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,-,-,8.650.227.300,8.650.227.300,,,8650227300.0,8650227300.0
Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,Phải trả người bán- Công ty TNHH Xây dựng Tổng hợpTuấn Dũng- Công ty TNHH Bắtđộng sản và Dịch vụ địa Chính Hà Nội- Công ty TNHHThương mại Dịch vụ Thiên An Hưng- Công ty TNHH Hóa keo kỹ thuật- Phải trả đối tượng khác,33.494.357.956,33.494.357.956,25.147.575.163,25.147.575.163,33494357956.0,33494357956.0,25147575163.0,25147575163.0
Phải trả bên liên quan(Thuyết minh 30),Phải trả bên liên quan(Thuyết minh 30),Phải trả bên liên quan(Thuyết minh 30),732.081.498,732.081.498,-,-,732081498.0,732081498.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,48.759.150.668,48.759.150.668,40.126.196.598,40.126.196.598,48759150668.0,48759150668.0,40126196598.0,40126196598.0
