row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng(cổ phiếu),Số cuối năm > Giá trị(VND),Số cuối năm > Tỷ lệ quyềnbiểu quyết(%),Số đầu năm > Số lượng(cổ phiếu),Số đầu năm > Giá trị(VND),Số đầu năm > Tỷ lệ quyềnbiểu quyết(%),numeric__Số cuối năm > Số lượng(cổ phiếu),numeric__Số cuối năm > Giá trị(VND),numeric__Số cuối năm > Tỷ lệ quyềnbiểu quyết(%),numeric__Số đầu năm > Số lượng(cổ phiếu),numeric__Số đầu năm > Giá trị(VND),numeric__Số đầu năm > Tỷ lệ quyềnbiểu quyết(%)
Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,19.520,3.776.758.327,"13,01",19.520,3.776.758.327,"13,01",19520.0,3776758327.0,13.01,19520.0,3776758327.0,13.01
Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,2.700,4.891.656.170,"1,83",2.700,4.891.656.170,"1,83",2700.0,4891656170.0,1.83,2700.0,4891656170.0,1.83
Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,105.000,1.190.175.000,"13,13",105.000,1.190.175.000,"13,13",105000.0,1190175000.0,13.13,105000.0,1190175000.0,13.13
Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,Công ty Cổ phầnChế biển Lâmsản Xuất khẩuPisico HuếCông ty Cổ phầnLâm nghiệpMiền ĐôngCông ty Cổ phầnVinafor Quảng TrịCông ty Cổ phầnArchi ReencoHoà Bình,50.000,4.997.777.156,"5,00",50.000,4.997.777.156,"5,00",50000.0,4997777156.0,5.0,50000.0,4997777156.0,5.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,177.220,14.856.366.653,,177.220,14.856.366.653,,177220.0,14856366653.0,,177220.0,14856366653.0,
