row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,18.007.966.070,117.902.117.428,18007966070.0,117902117428.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,11.271.686.338,8.613.193.925,11271686338.0,8613193925.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,5.470.369.110,5.287.394.125,5470369110.0,5287394125.0
Phí hoa hồng môi giới,Phí hoa hồng môi giới,Phí hoa hồng môi giới,583.825.084,100.582.808.486,583825084.0,100582808486.0
Khác,Khác,Khác,682.085.538,3.418.720.892,682085538.0,3418720892.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,208.433.720.489,127.390.478.732,208433720489.0,127390478732.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,108.506.205.793,73.792.215.879,108506205793.0,73792215879.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,72.578.709.125,36.471.629.798,72578709125.0,36471629798.0
Khấu hao và hao mòn,Khấu hao và hao mòn,Khấu hao và hao mòn,4.754.144.297,3.650.894.841,4754144297.0,3650894841.0
Khác,Khác,Khác,22.594.661.274,13.475.738.214,22594661274.0,13475738214.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,226.441.686.559,245.292.596.160,226441686559.0,245292596160.0
