row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Ngắn hạn,Ngắn hạn,Ngắn hạn,177.500.000.000,177500000000.0
Dài hạn,Dài hạn,Dài hạn,210.000.000.000,210000000000.0
