row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
KDDV Phát Đạt,KDDV Phát Đạt,KDDV Phát Đạt,Công ty con,Hoàn tiền mượn,1.718.000.000,-,,,1718000000.0,
"Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")",Bên liên quan của Chủ tịch,Thu tiền chuyển nhượng cổ phần,50.000.000.000,45.000.000.000,,,50000000000.0,45000000000.0
"Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")",Bên liên quan của Chủ tịch,Thu hồi khoản đầu tư,10.000.000.000,50.939.751.900,,,10000000000.0,50939751900.0
"Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")",Bên liên quan của Chủ tịch,Cung cấp dịch vụ,375.000.000,1.094.583.869,,,375000000.0,1094583869.0
"Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")",Bên liên quan của Chủ tịch,Thu tiền chuyển nhượng bất động sản,-,18.288.000.000,,,,18288000000.0
Coinin,Coinin,Coinin,Công ty con,Tạm ứng phát triển dự án,39.975.000.000,46.525.000.000,,,39975000000.0,46525000000.0
Ngô Mây,Ngô Mây,Ngô Mây,Công ty con,Góp vốn,10.860.000.000,6.712.539.400,,,10860000000.0,6712539400.0
Bến Thành – Long Hải,Bến Thành – Long Hải,Bến Thành – Long Hải,Công ty con,Tạm ứng phát triển dự án,4.124.950.000,315.026.000,,,4124950000.0,315026000.0
Công trình PDP,Công trình PDP,Công trình PDP,Công ty liên kết,Góp vốn,3.464.000.000,3.375.000.000,,,3464000000.0,3375000000.0
ĐK Phú Quốc,ĐK Phú Quốc,ĐK Phú Quốc,Công ty con,Thu nhập từ lãi Tạm ứng phát triển dự án,2.034.891.672,2.469.596.438,,,2034891672.0,2469596438.0
ĐK Phú Quốc,ĐK Phú Quốc,ĐK Phú Quốc,Công ty con,Thu nhập từ lãi Tạm ứng phát triển dự án,834.000.000,700.000.000,,,834000000.0,700000000.0
ĐK Phú Quốc,ĐK Phú Quốc,ĐK Phú Quốc,Công ty con,Cung cấp dịch vụ,50.400.906,159.167.418,,,50400906.0,159167418.0
