row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
- Giá vốn sản xuất và kinh doanh mũ cao su,- Giá vốn sản xuất và kinh doanh mũ cao su,- Giá vốn sản xuất và kinh doanh mũ cao su,13.128.446.689.627,13.356.975.967.904,13128446689627.0,13356975967904.0
- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,436.964.031.703,742.528.273.654,436964031703.0,742528273654.0
- Giá vốn chế biến gỗ,- Giá vốn chế biến gỗ,- Giá vốn chế biến gỗ,2.009.312.392.900,3.387.072.050.641,2009312392900.0,3387072050641.0
"- Giá vốn kinh doanh bắt động sản, cơ sở hạ tầng","- Giá vốn kinh doanh bắt động sản, cơ sở hạ tầng","- Giá vốn kinh doanh bắt động sản, cơ sở hạ tầng",300.616.678.578,258.022.137.773,300616678578.0,258022137773.0
- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,6.231.018.996,6.837.404.531,6231018996.0,6837404531.0
"- Giá vốn dịch vụ kinh doanh điện, nước","- Giá vốn dịch vụ kinh doanh điện, nước","- Giá vốn dịch vụ kinh doanh điện, nước",64.298.755.108,72.709.069.776,64298755108.0,72709069776.0
- Giá vốn dịch vụ khách sạn,- Giá vốn dịch vụ khách sạn,- Giá vốn dịch vụ khách sạn,146.158.884,412.015.802,146158884.0,412015802.0
- Giá vốn kinh doanh điện năng,- Giá vốn kinh doanh điện năng,- Giá vốn kinh doanh điện năng,275.972.294.186,334.382.021.671,275972294186.0,334382021671.0
- Giá vốn khác,- Giá vốn khác,- Giá vốn khác,953.516.652.792,872.503.409.722,953516652792.0,872503409722.0
Tổng,Tổng,Tổng,17.175.504.672.774,19.031.442.351.474,17175504672774.0,19031442351474.0
