row_label_raw,row_label_full,Dài hạn,31/12/2023VND,01/01/2023VND,numeric__31/12/2023VND,numeric__01/01/2023VND
- Cho vay tại các công ty thành viên trong Tập đoàn,- Cho vay tại các công ty thành viên trong Tập đoàn,- Cho vay tại các công ty thành viên trong Tập đoàn,65.415.486.245,70.405.875.443,65415486245.0,70405875443.0
- Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,- Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,- Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,732.924.430.956,740.712.676.022,732924430956.0,740712676022.0
+ Cho vay theo hình thức Repo cổ phiếu (i),+ Cho vay theo hình thức Repo cổ phiếu (i),+ Cho vay theo hình thức Repo cổ phiếu (i),51.736.359.215,51.796.359.215,51736359215.0,51796359215.0
+ Cho vay khách hàng (i),+ Cho vay khách hàng (i),+ Cho vay khách hàng (i),681.188.071.741,688.916.316.807,681188071741.0,688916316807.0
Tổng,Tổng,Tổng,798.339.917.201,811.118.551.465,798339917201.0,811118551465.0
