row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VNDTrình bày lại,numeric__Năm 2023VND,numeric__Năm 2022VNDTrình bày lại
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty Mẹ (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty Mẹ (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông Công ty Mẹ (VND),2.623.175.190.293,3.881.881.209.633,2623175190293.0,3881881209633.0
Các khoản điều chỉnh (*),Các khoản điều chỉnh (*),Các khoản điều chỉnh (*),(682.394.133.969),(653.890.117.714),-682394133969.0,-653890117714.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.940.781.056.324,3.227.991.091.919,1940781056324.0,3227991091919.0
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ (cổ phiếu),4.000.000.000,4.000.000.000,4000000000.0,4000000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),485,807,485.0,807.0
