row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Năm 2023 VND,Năm 2022 VND,numeric__Mã số,numeric__Năm 2023 VND,numeric__Năm 2022 VND
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,
1. Tiền thu từ di vay,III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ di vay,1. Tiền thu từ di vay,33,4.572.002.442.848,4.671.437.328.064,33.0,4572002442848.0,4671437328064.0
2. Tiền trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(5.404.859.421.904),(6.264.122.945.504),34.0,-5404859421904.0,-6264122945504.0
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(87.893.800.763),(118.960.635.968),36.0,-87893800763.0,-118960635968.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(920.750.779.819),(1.711.646.253.408),40.0,-920750779819.0,-1711646253408.0
Lưu chuyển tiền thuần trong năm (50 = 20+30+40),III. Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần trong năm (50 = 20+30+40),Lưu chuyển tiền thuần trong năm (50 = 20+30+40),50,1.240.753.908.836,(907.587.110.898),50.0,1240753908836.0,-907587110898.0
Tiền và tương đương tiền đầu năm,III. Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,4.370.292.544.522,5.303.619.340.768,60.0,4370292544522.0,5303619340768.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III. Lưu chuyển tiền từ hoạt động tài chính > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(46.957.442.844),(25.739.685.348),61.0,-46957442844.0,-25739685348.0
Tiền và tương đương tiền cuối năm (70 = 50+60+61),III. Lưu chuyển tiền từ hoạt động tài chính > Tiền và tương đương tiền cuối năm (70 = 50+60+61),Tiền và tương đương tiền cuối năm (70 = 50+60+61),70,5.564.089.010.514,4.370.292.544.522,70.0,5564089010514.0,4370292544522.0
