row_label_raw,row_label_full,Công ty CP Gỗ MDF VRG Dongwha,Công ty liên kết,numeric__Công ty liên kết
Công ty CP Chỉ sợi Cao su VRG Sa do,Công ty CP Chỉ sợi Cao su VRG Sa do,Công ty CP Chỉ sợi Cao su VRG Sa do,Công ty liên kết,
Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Công ty liên kết,
Công ty CP ĐTPT VRG Long Thành,Công ty CP ĐTPT VRG Long Thành,Công ty CP ĐTPT VRG Long Thành,Công ty liên kết,
Công ty CP KD BOT Dương ĐT.741,Công ty CP KD BOT Dương ĐT.741,Công ty CP KD BOT Dương ĐT.741,Công ty liên kết,
Xí Nghiệp liên doanh Visorutex,Xí Nghiệp liên doanh Visorutex,Xí Nghiệp liên doanh Visorutex,Công ty liên kết,
Công ty CP Thống Nhất,Công ty CP Thống Nhất,Công ty CP Thống Nhất,Công ty liên kết,
Công ty CP Xây dựng Cao su Đồng Nai,Công ty CP Xây dựng Cao su Đồng Nai,Công ty CP Xây dựng Cao su Đồng Nai,Công ty liên kết,
Công ty CP Cao su Dầu Tiếng Việt Lào,Công ty CP Cao su Dầu Tiếng Việt Lào,Công ty CP Cao su Dầu Tiếng Việt Lào,Công ty liên kết,
Công ty CP Chế biến Gỗ Cao su Chư Pãh,Công ty CP Chế biến Gỗ Cao su Chư Pãh,Công ty CP Chế biến Gỗ Cao su Chư Pãh,Công ty liên kết,
Công ty CP DTXD CSHT Bình Phước,Công ty CP DTXD CSHT Bình Phước,Công ty CP DTXD CSHT Bình Phước,Công ty liên kết,
Công ty CP Cao su TP. Hồ Chí Minh,Công ty CP Cao su TP. Hồ Chí Minh,Công ty CP Cao su TP. Hồ Chí Minh,Công ty liên kết,
Công ty CP Lộc Thịnh,Công ty CP Lộc Thịnh,Công ty CP Lộc Thịnh,Công ty liên kết,
Công ty CP Phát triển Nông nghiệp Việt Mỹ Hà Tĩnh,Công ty CP Phát triển Nông nghiệp Việt Mỹ Hà Tĩnh,Công ty CP Phát triển Nông nghiệp Việt Mỹ Hà Tĩnh,Công ty liên kết,
Công ty TNHH Dô thị và Công nghiệp Nam Tân Uyên,Công ty TNHH Dô thị và Công nghiệp Nam Tân Uyên,Công ty TNHH Dô thị và Công nghiệp Nam Tân Uyên,Công ty liên kết,
Công ty CP PTĐT và KCN Cao su Việt Nam,Công ty CP PTĐT và KCN Cao su Việt Nam,Công ty CP PTĐT và KCN Cao su Việt Nam,Công ty liên kết,
"Các cá nhân quản lý (Hội đồng quản trị, Ban Kiểm soát và Ban Tổng Giám đốc) và người thân cận của các cá nhân này.","Các cá nhân quản lý (Hội đồng quản trị, Ban Kiểm soát và Ban Tổng Giám đốc) và người thân cận của các cá nhân này.","Các cá nhân quản lý (Hội đồng quản trị, Ban Kiểm soát và Ban Tổng Giám đốc) và người thân cận của các cá nhân này.",Ảnh hưởng đáng kể,
