row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,938.116.125.729,944.515.302.171,938116125729.0,944515302171.0
- Chi phí vật liệu,- Chi phí vật liệu,- Chi phí vật liệu,44.664.361.430,49.269.516.561,44664361430.0,49269516561.0
"- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng",20.968.405.447,33.630.848.117,20968405447.0,33630848117.0
- Chi phí khấu hao TSCD,- Chi phí khấu hao TSCD,- Chi phí khấu hao TSCD,89.416.006.435,84.705.906.711,89416006435.0,84705906711.0
"- Thuế, phí và lệ phí","- Thuế, phí và lệ phí","- Thuế, phí và lệ phí",57.050.263.154,48.131.709.200,57050263154.0,48131709200.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,155.491.047.606,148.872.716.346,155491047606.0,148872716346.0
- Trích Quỹ khoa học công nghệ,- Trích Quỹ khoa học công nghệ,- Trích Quỹ khoa học công nghệ,19.370.425.460,28.393.508.261,19370425460.0,28393508261.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,23.402.815.771,(65.273.001.886),23402815771.0,-65273001886.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,515.970.660.923,484.593.546.555,515970660923.0,484593546555.0
Tổng,Tổng,Tổng,1.864.450.111.955,1.756.840.052.036,1864450111955.0,1756840052036.0
