row_label_raw,row_label_full,Sht,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
12,12,12,Công ty TNHH MTV Cao su Chư Pãh,"01 Nguyễn Thị Minh Khai, thị trấn Phú Hoà, huyện Chư Pãh, tỉnh Gia Lai",100 %,100 %,"phân bón, thuốc trừ sâu và hóa chất khác sử dụng trong nông nghiệpTrồng mới, chăm sóc, khai thác, chế biến mù cao su, cà phê, hồ tiêu, sản xuất gỗ thành phẩm; Sản xuất phân bón; Thương nghiệp bán buôn và trực tiếp xuất khẩu",,,1.0,1.0,
13,13,13,Công ty TNHH MTV Cao su Quảng Nam,"Quốc lộ 1 A, xã Bình Nguyễn, huyện Thăng Bình, tỉnh Quảng Nam",100 %,100 %,"Đầu tư trồng, chăm sóc cây cao su; Xây dựng công trình dân dụng, xây dựng cơ sở hạ tầng nông thôn, miền núi",,,1.0,1.0,
14,14,14,Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,"Huyện Nam Giang, tỉnh Quảng Nam",100 %,100 %,"Đầu tư trồng, chăm sóc, khai thác, chế biến cao su nguyên liệu và tiêu thụ sản phẩm; Trồng rừng kinh tế, rừng nguyên liệu; Dịch vụ Khách sạn",,,1.0,1.0,
15,15,15,Công ty TNHH MTV Cao su Hà Tĩnh,"Km22, QL 15A, xã Hà Linh, huyện Hương Khê, Tỉnh Hà Tĩnh",100 %,100 %,"Trồng, bảo vệ và khoanh nuôi rừng; Khai thác, chế biến, tiêu thụ các loại làm sản; Xuất khẩu sản phẩm cao su thành phẩm; sản xuất gạch ngói",,,1.0,1.0,
16,16,16,Công ty TNHH MTV Cao su Hương Khê - Hà Tĩnh,"Xóm 12 xã Hương Long, huyện Hương Khê, tỉnh Hà Tĩnh",100 %,100 %,"Trồng và chăm sóc, khai thác, chế biến, xuất khẩu sản phẩm Cao su",,,1.0,1.0,
17,17,17,Công ty TNHH MTV Cao su Thanh Hóa,"Đường Lý Nam Đế, khu đô thị mới Đông Hưng, TP. Thanh Hoá, tỉnh Thanh Hoá",100 %,100 %,"Đầu tư trồng, chăm sóc, khai thác, chế biến cao su nguyên liệu và tiêu thụ sản phẩm cao su",,,1.0,1.0,
18,18,18,Công ty TNHH MTV Cao su Quảng Trị,"264 đường Hùng Vương, Phương Đông Lương, TP Đông Hà, tỉnh Quảng Trị",100 %,100 %,"Trồng mới, chăm sóc, khai thác, chế biến và kinh doanh mù cao su thiên nhiên",,,1.0,1.0,
19,19,19,Công ty TNHH MTV Cao su Bình Thuận,"Thị Trấn Đức Tài, huyện Đức Linh, tỉnh Bình Thuận",100 %,100 %,"Trồng mới, chăm sóc, khai thác, chế biến mù cao su",,,1.0,1.0,
20,20,20,Công ty TNHH MTV Cao su Quảng Ngãi,"Xã Bình Hiệp, huyện Bình Sơn, tỉnh Quảng Ngãi",100 %,100 %,"Đầu tư trồng, chăm sóc, khai thác, chế biến cao su nguyên liệu và tiêu thụ sản phẩm cao su",,,1.0,1.0,
