row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Nợ ngắn hạn (Đến 1 năm),Nợ ngắn hạn (Đến 1 năm),Nợ ngắn hạn (Đến 1 năm),208.728.063,200.786.016,208728063.0,200786016.0
Nợ trung hạn (Từ 1 tối 5 năm),Nợ trung hạn (Từ 1 tối 5 năm),Nợ trung hạn (Từ 1 tối 5 năm),156.347.942,124.495.644,156347942.0,124495644.0
Nợ dài hạn (Trên 5 năm),Nợ dài hạn (Trên 5 năm),Nợ dài hạn (Trên 5 năm),236.346.247,183.438.329,236346247.0,183438329.0
,,,601.422.252,508.719.989,601422252.0,508719989.0
