row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,584.400.830,490.634.291,584400830.0,490634291.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,3.718.721,4.476.095,3718721.0,4476095.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,1.752.042,1.092.049,1752042.0,1092049.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,4.280.266,1.937.875,4280266.0,1937875.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,7.270.393,10.579.679,7270393.0,10579679.0
,,,601.422.252,508.719.989,601422252.0,508719989.0
