row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,,
Bảo lãnh vay vốn,Nghĩa vụ tiềm ấn > Bảo lãnh vay vốn,Bảo lãnh vay vốn,63.886,30.089,63886.0,30089.0
Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,,
Cam kết giao dịch hối đoái,Các cam kết đưa ra > Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,15.898.784,13.754.686,15898784.0,13754686.0
Cam kết mua ngoại tệ,Các cam kết đưa ra > Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,65.680,848.566,65680.0,848566.0
Cam kết bán ngoại tệ,Các cam kết đưa ra > Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,397.853,613.719,397853.0,613719.0
Cam kết giao dịch hoán đối,Các cam kết đưa ra > Cam kết giao dịch hoán đối,Cam kết giao dịch hoán đối,15.435.251,12.292.401,15435251.0,12292401.0
Cam kết trong nghiệp vụ L/C,Các cam kết đưa ra > Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,72.956.592,26.204.623,72956592.0,26204623.0
Bảo lãnh khác,Các cam kết đưa ra > Bảo lãnh khác,Bảo lãnh khác,27.966.713,17.655.830,27966713.0,17655830.0
