row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đãu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đãu nămTriệu VND
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,-,4.945.728,,4945728.0
- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,-,4.945.728,,4945728.0
,,,-,4.945.728,,4945728.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,-,(37.093),,-37093.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,-,(37.093),,-37093.0
,,,-,4.908.635,,4908635.0
