row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Vay NHNN,Vay NHNN,Vay NHNN,Vay NHNN,Vay NHNN,,
Vay theo hồ sơ tín dụng,Vay NHNN > Vay theo hồ sơ tín dụng,Vay theo hồ sơ tín dụng,1.176.479,1.242.864,1176479.0,1242864.0
"Vay chiết khấu, tái chiết khấu giấy tờ có giá","Vay NHNN > Vay chiết khấu, tái chiết khấu giấy tờ có giá","Vay chiết khấu, tái chiết khấu giấy tờ có giá",15.377.078,-,15377078.0,
,,,16.553.557,1.242.864,16553557.0,1242864.0
