row_label_raw,row_label_full,col_0,Vốn điều lệ,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ khác,Lợi nhuận sau thuế chưa phân phối,Tổng cộng,numeric__Vốn điều lệ,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__Quỹ dự phòng tài chính,numeric__Quỹ dự trữ bổ sung vốn điều lệ,numeric__Quỹ khác,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,36.629.085,1.449.603,(5.260),23.551,4.297.448,2.584.589,220.624,12.301.712,57.501.352,36629085.0,1449603.0,-5260.0,23551.0,4297448.0,2584589.0,220624.0,12301712.0,57501352.0
Tăng vốn trong năm (i),Tăng vốn trong năm (i),Tăng vốn trong năm (i),9.312.915,-,-,,-,-,-,(9.312.915),-,9312915.0,,,,,,,-9312915.0,
Chỉ trả cổ tức (Thuyết minh số 24.4),Chỉ trả cổ tức (Thuyết minh số 24.4),Chỉ trả cổ tức (Thuyết minh số 24.4),-,-,-,-,-,-,-,(2.032.625),(2.032.625),,,,,,,,-2032625.0,-2032625.0
Lợi nhuận sau thuế trong năm,Lợi nhuận sau thuế trong năm,Lợi nhuận sau thuế trong năm,-,-,-,-,-,-,-,11.849.528,11.849.528,,,,,,,,11849528.0,11849528.0
Tạm trích quỹ trong năm,Tạm trích quỹ trong năm,Tạm trích quỹ trong năm,-,-,-,-,1.184.953,1.184.953,-,(2.369.906),-,,,,,1184953.0,1184953.0,,-2369906.0,
Điều chính khác,Điều chính khác,Điều chính khác,-,-,-,-,-,-,(38.566),(22.582),(61.148),,,,,,,-38566.0,-22582.0,-61148.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,45.942.000,1.449.603,(5.260),23.551,5.482.401,3.769.542,182.058,10.413.212,67.257.107,45942000.0,1449603.0,-5260.0,23551.0,5482401.0,3769542.0,182058.0,10413212.0,67257107.0
