row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu năm(Trình bày lại)Triệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu năm(Trình bày lại)Triệu VND
Dự phòng rủi ro tin dụng,Dự phòng rủi ro tin dụng,Dự phòng rủi ro tin dụng,13.132,66.439,13132.0,66439.0
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,5.282,58.189,5282.0,58189.0
- Dự phòng cụ thể,- Dự phòng cụ thể,- Dự phòng cụ thể,7.850,8.250,7850.0,8250.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,31.211,31.361,31211.0,31361.0
,,,44.343,97.800,44343.0,97800.0
