row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,4.031.629.907.588,4.220.599.097.493,,100.0,,4031629907588.0,4220599097493.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,629.829.300.389,971.319.796.063,,110.0,4.0,629829300389.0,971319796063.0
1.,1.,1.,Tiền,111,,600.196.100.447,533.593.680.058,,111.0,,600196100447.0,533593680058.0
2.,2.,2.,Các khoản tương đương tiền,112,,29.633.199.942,437.726.116.005,,112.0,,29633199942.0,437726116005.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,5.000.000.000,2.500.000.000,,120.0,,5000000000.0,2500000000.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,5.000.000.000,2.500.000.000,,123.0,5.0,5000000000.0,2500000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,670.439.521.250,1.167.864.133.440,,130.0,,670439521250.0,1167864133440.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,453.986.659.178,419.797.926.133,,131.0,6.0,453986659178.0,419797926133.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,147.927.592.482,201.134.159.887,,132.0,7.0,147927592482.0,201134159887.0
3.,3.,3.,Phải thu ngắn hạn khác,136,8,192.933.323.075,660.456.213.358,,136.0,8.0,192933323075.0,660456213358.0
4.,4.,4.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(124.408.053.485),(113.524.165.938),,137.0,9.0,-124408053485.0,-113524165938.0
IV.,IV.,IV.,Hàng tồn kho,140,10,2.386.185.486.325,1.844.120.274.053,,140.0,10.0,2386185486325.0,1844120274053.0
1.,1.,1.,Hàng tồn kho,141,,2.466.766.388.514,1.893.256.275.688,,141.0,,2466766388514.0,1893256275688.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(80.580.902.189),(49.136.001.635),,149.0,,-80580902189.0,-49136001635.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,340.175.599.624,234.794.893.937,,150.0,,340175599624.0,234794893937.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,16,12.527.835.407,18.895.237.210,,151.0,16.0,12527835407.0,18895237210.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,312.040.542.493,196.089.917.811,,152.0,,312040542493.0,196089917811.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,21,15.607.221.724,19.809.738.916,,153.0,21.0,15607221724.0,19809738916.0
