row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,46.943.049.128,46.943.049.128,551.717.730.133,362.855.562.052,235.805.217.209,235.805.217.209,46943049128.0,46943049128.0,551717730133.0,362855562052.0,235805217209.0,235805217209.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,-,-,289.607.177.975,192.626.734.663,96.980.443.312,96.980.443.312,,,289607177975.0,192626734663.0,96980443312.0,96980443312.0
Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,42.228.282.758,42.228.282.758,160.101.079.566,124.321.220.146,78.008.142.178,78.008.142.178,42228282758.0,42228282758.0,160101079566.0,124321220146.0,78008142178.0,78008142178.0
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,4.514.766.370,4.514.766.370,95.472.995.379,45.707.607.243,54.280.154.506,54.280.154.506,4514766370.0,4514766370.0,95472995379.0,45707607243.0,54280154506.0,54280154506.0
Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,-,-,6.536.477.213,-,6.536.477.213,6.536.477.213,,,6536477213.0,,6536477213.0,6536477213.0
Vay cá nhân,Vay cá nhân,Vay cá nhân,200.000.000,200.000.000,-,200.000.000,-,-,200000000.0,200000000.0,,200000000.0,,
Vay và nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 25),Vay và nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 25),Vay và nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 25),51.944.826.988,51.944.826.988,11.310.342.259,51.944.826.988,11.310.342.259,11.310.342.259,51944826988.0,51944826988.0,11310342259.0,51944826988.0,11310342259.0,11310342259.0
,,,98.887.876.116,98.887.876.116,563.028.072.392,414.800.389.040,247.115.559.468,247.115.559.468,98887876116.0,98887876116.0,563028072392.0,414800389040.0,247115559468.0,247115559468.0
