row_label_raw,row_label_full,Hợp đồng > Ngân hàng Thương mại Cổ phần Công Thương Việt Nam > Hợp đồng số 363/2023-HĐVHM/NHCT 124 - SMX ngày 22 tháng 09 năm 2023,Số cuối năm VND > 6.536.477.213,Số đầu năm VND > - > -6 tháng,Thời hạn cho vay/ngày đáo hạn > Lãi suất vay theo từng giấy nhận nợ,Lãi suất > Bố sung vốn lưu động,Mục đích vay > Thế chấp bằng hàng tồn kho và công nợ phải thu,Tài sản đảm bảo,numeric__Số cuối năm VND > 6.536.477.213,numeric__Số đầu năm VND > - > -6 tháng,numeric__Thời hạn cho vay/ngày đáo hạn > Lãi suất vay theo từng giấy nhận nợ,numeric__Lãi suất > Bố sung vốn lưu động,numeric__Mục đích vay > Thế chấp bằng hàng tồn kho và công nợ phải thu,numeric__Tài sản đảm bảo
Vay cá nhân,Vay cá nhân,Vay cá nhân,-,200.000.000,,,,,,200000000.0,,,,
Hợp đồng số 2001/HĐVV-TCĐ ngày 20/01/2022,Hợp đồng số 2001/HĐVV-TCĐ ngày 20/01/2022,Hợp đồng số 2001/HĐVV-TCĐ ngày 20/01/2022,-,200.000.000,Hợp đồng ngắn hạn 1 năm và các thỏa thuận gia hạn hợp đồng,Theo Thỏa thuận từng hợp đồng,Phục vụ hoạt động của Trường Cao đẳng Viglacera,Tín chấp,,200000000.0,,,,
,,,235.805.217.209,46.943.049.128,,,,,235805217209.0,46943049128.0,,,,
