row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 11.310.342.259 > 2.422.598.000 > 504.399.814.300,Số đầu nămVND > 51.944.826.988 > 11.310.362.259 > 4.112.392.300,numeric__Số cuối nămVND > 11.310.342.259 > 2.422.598.000 > 504.399.814.300,numeric__Số đầu nămVND > 51.944.826.988 > 11.310.362.259 > 4.112.392.300
,,,518.132.754.559,67.367.581.547,518132754559.0,67367581547.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(11.310.342.259),(51.944.826.988),-11310342259.0,-51944826988.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,506.822.412.300,15.422.754.559,506822412300.0,15422754559.0
