row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.911.134.207.613,1.709.898.127.440,,1.0,1911134207613.0,1709898127440.0
2.,I. > 2.,2.,Điều chính cho các khoản:Khấu hao tài sản cố định và bắt động sảnđầu tư,02,1.826.384.706.289,1.757.548.529.905,,2.0,1826384706289.0,1757548529905.0
2.,I. > 2.,2.,Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá láicác khoản mục tiền tệ có gốc ngoại tệ(Lãi) từ hoạt động đầu tư,03,69.356.430.810,146.228.667.095,,3.0,69356430810.0,146228667095.0
2.,I. > 2.,2.,Các khoản dự phòng(Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá láicác khoản mục tiền tệ có gốc ngoại tệ(Lãi) từ hoạt động đầu tư,04,(1.987.785.422),564.686.274,,4.0,-1987785422.0,564686274.0
2.,I. > 2.,2.,Chi phí lãi vayCác khoản điều chỉnh khác,05,(325.742.632.432),(180.884.307.146),,5.0,-325742632432.0,-180884307146.0
2.,I. > 2.,2.,Chi phí lãi vayCác khoản điều chỉnh khác,06,13.288.725.966,10.638.356.367,,6.0,13288725966.0,10638356367.0
2.,I. > 2.,2.,Chi phí lãi vayCác khoản điều chỉnh khác,07,100.000.000.000,118.500.000.000,,7.0,100000000000.0,118500000000.0
3.,I. > 3.,3.,"Lợi nhuận từ hoạt động kinh doanh trướcthay đối vốn lưu độngThay đối các khoản phải thuThay đối hàng tồn khoThay đối các khoản phải trả (Không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)Thay đối chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanhLưu chuyển tiền thuần từ hoạt độngkinh doanh",08,3.592.433.652.824,3.562.494.059.935,,8.0,3592433652824.0,3562494059935.0
3.,I. > 3.,3.,"Lợi nhuận từ hoạt động kinh doanh trướcthay đối vốn lưu độngThay đối các khoản phải thuThay đối hàng tồn khoThay đối các khoản phải trả (Không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)Thay đối chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanhLưu chuyển tiền thuần từ hoạt độngkinh doanh",09,(44.744.387.256),(114.227.772.428),,9.0,-44744387256.0,-114227772428.0
3.,I. > 3.,3.,"Lợi nhuận từ hoạt động kinh doanh trướcthay đối vốn lưu độngThay đối các khoản phải thuThay đối hàng tồn khoThay đối các khoản phải trả (Không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)Thay đối chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanhLưu chuyển tiền thuần từ hoạt độngkinh doanh",10,(573.510.112.826),122.810.742.860,,10.0,-573510112826.0,122810742860.0
3.,I. > 3.,3.,"Lợi nhuận từ hoạt động kinh doanh trướcthay đối vốn lưu độngThay đối các khoản phải thuThay đối hàng tồn khoThay đối các khoản phải trả (Không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)Thay đối chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanhLưu chuyển tiền thuần từ hoạt độngkinh doanh",11,(355.175.550.444),(1.148.019.809.224),,11.0,-355175550444.0,-1148019809224.0
