row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Công ty Cổ phần Bê tông khíViglacera,Công ty Cổ phần Bê tông khíViglacera,Công ty Cổ phần Bê tông khíViglacera,37.813.643.005,2.639.343.427,37.207.253.062,4.075.827.202,37813643005.0,2639343427.0,37207253062.0,4075827202.0
Công ty Cổ phần Tư vấnViglacera,Công ty Cổ phần Tư vấnViglacera,Công ty Cổ phần Tư vấnViglacera,6.623.876.999,-,7.224.049.388,-,6623876999.0,,7224049388.0,
Công ty Cổ phần Phát triển vàKinh doanh nhà Vĩnh Phúc,Công ty Cổ phần Phát triển vàKinh doanh nhà Vĩnh Phúc,Công ty Cổ phần Phát triển vàKinh doanh nhà Vĩnh Phúc,6.276.862.862,-,6.276.862.862,-,6276862862.0,,6276862862.0,
Công ty Cổ phần Sado GermanyWindow,Công ty Cổ phần Sado GermanyWindow,Công ty Cổ phần Sado GermanyWindow,6.175.268.784,1.186.789.366,6.175.268.784,3.319.778.605,6175268784.0,1186789366.0,6175268784.0,3319778605.0
Công ty TNHH JUNA,Công ty TNHH JUNA,Công ty TNHH JUNA,5.191.824.617,678.506.394,5.191.824.617,-,5191824617.0,678506394.0,5191824617.0,
Công ty Cổ phần Bá Hiến,Công ty Cổ phần Bá Hiến,Công ty Cổ phần Bá Hiến,4.908.189.208,-,4.908.189.208,-,4908189208.0,,4908189208.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,71.198.775.115,9.275.747.918,67.414.828.861,13.478.505.037,71198775115.0,9275747918.0,67414828861.0,13478505037.0
,,,138.188.440.590,13.780.387.105,134.398.276.782,20.874.110.844,138188440590.0,13780387105.0,134398276782.0,20874110844.0
Tổng giá trị dự phòng đã tríchlập,Tổng giá trị dự phòng đã tríchlập,Tổng giá trị dự phòng đã tríchlập,,124.408.053.485,,113.524.165.938,,124408053485.0,,113524165938.0
