row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thuđâu nămVND > 7.311.521.664,Số phải nộpđâu nămVND > 6.188.157.138,Số phải nộptrong nămVND > 194.096.592.272,Số đã nộptrong nămVND > 198.959.322.490,Số phải thucuối nămVND > 7.826.593.322,Số phải nộpcuối nămVND > 1.840.498.578,numeric__Số phải thuđâu nămVND > 7.311.521.664,numeric__Số phải nộpđâu nămVND > 6.188.157.138,numeric__Số phải nộptrong nămVND > 194.096.592.272,numeric__Số đã nộptrong nămVND > 198.959.322.490,numeric__Số phải thucuối nămVND > 7.826.593.322,numeric__Số phải nộpcuối nămVND > 1.840.498.578
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,9.743.754.088,54.783.736.387,336.694.960.266,190.562.523.943,5.975.937.891,197.148.356.513,9743754088.0,54783736387.0,336694960266.0,190562523943.0,5975937891.0,197148356513.0
Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,2.631.318.069,4.172.785.189,30.133.934.002,29.964.601.697,1.660.033.190,3.370.832.615,2631318069.0,4172785189.0,30133934002.0,29964601697.0,1660033190.0,3370832615.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,60.145.095,-,22.721.811.013,21.141.149.468,60.145.095,1.580.661.545,60145095.0,,22721811013.0,21141149468.0,60145095.0,1580661545.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,36.150.804,477.917.399,535.580.429,21.512.226,-,,36150804.0,477917399.0,535580429.0,21512226.0,
"Các loại thuế, phí khác","Các loại thuế, phí khác","Các loại thuế, phí khác",63.000.000,12.256.497.193,26.915.070.711,10.792.588.959,63.000.000,28.378.978.945,63000000.0,12256497193.0,26915070711.0,10792588959.0,63000000.0,28378978945.0
,,,19.809.738.916,77.437.326.711,611.040.285.663,451.955.766.986,15.607.221.724,232.319.328.196,19809738916.0,77437326711.0,611040285663.0,451955766986.0,15607221724.0,232319328196.0
