row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,1.092.368.835.235,2.144.935.238.914,1092368835235.0,2144935238914.0
Giá vốn bán bất động sản,Giá vốn bán bất động sản,Giá vốn bán bất động sản,72.527.901.384,601.409.400.723,72527901384.0,601409400723.0
Hạch toán giảm do điều chỉnh tổng mức đầu tư các dự án theo quyết định phê duyệt điều chỉnh dự án,Hạch toán giảm do điều chỉnh tổng mức đầu tư các dự án theo quyết định phê duyệt điều chỉnh dự án,Hạch toán giảm do điều chỉnh tổng mức đầu tư các dự án theo quyết định phê duyệt điều chỉnh dự án,(177.977.408.926),,-177977408926.0,
"Giá vốn bán các sản phẩm kính, gưỡng","Giá vốn bán các sản phẩm kính, gưỡng","Giá vốn bán các sản phẩm kính, gưỡng",726.353.805.996,953.193.502.105,726353805996.0,953193502105.0
"Giá vốn bán các sản phẩm sứ, sen vòi và phụ kiện","Giá vốn bán các sản phẩm sứ, sen vòi và phụ kiện","Giá vốn bán các sản phẩm sứ, sen vòi và phụ kiện",458.344.971.943,560.271.137.374,458344971943.0,560271137374.0
Giá vốn bán hàng khác,Giá vốn bán hàng khác,Giá vốn bán hàng khác,13.119.564.838,30.061.198.712,13119564838.0,30061198712.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,2.027.060.103.375,1.905.154.401.575,2027060103375.0,1905154401575.0
Giá vốn cho thuê đất đã phát triển cơ sở hạ tầng,Giá vốn cho thuê đất đã phát triển cơ sở hạ tầng,Giá vốn cho thuê đất đã phát triển cơ sở hạ tầng,1.632.648.078.432,1.559.973.828.503,1632648078432.0,1559973828503.0
"Giá vốn phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư","Giá vốn phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư","Giá vốn phí dịch vụ quản lý và vận hành khu công nghiệp, khu đô thị, chung cư",392.912.230.710,340.848.085.253,392912230710.0,340848085253.0
Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,Giá vốn dịch vụ khác,1.499.794.233,4.332.487.819,1499794233.0,4332487819.0
,,,3.119.428.938.610,4.050.089.640.489,3119428938610.0,4050089640489.0
