row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Chi phí các dự án, công trình xây dựng","a. Ngắn hạn > Chi phí các dự án, công trình xây dựng","Chi phí các dự án, công trình xây dựng",926.049.617.385,908.195.268.963,926049617385.0,908195268963.0
Tiền thuê đất tại các khu công nghiệp,a. Ngắn hạn > Tiền thuê đất tại các khu công nghiệp,Tiền thuê đất tại các khu công nghiệp,4.841.964.216,4.440.975.752,4841964216.0,4440975752.0
"Chi phí dịch vụ đào tạo, tư vấn","a. Ngắn hạn > Chi phí dịch vụ đào tạo, tư vấn","Chi phí dịch vụ đào tạo, tư vấn",3.944.719.311,5.202.677.840,3944719311.0,5202677840.0
Chi phí lãi vay phải trả,a. Ngắn hạn > Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,961.673.712,802.337.550,961673712.0,802337550.0
Chi phí chiết khấu thanh toán và hỗ trợ lãi vay cho khách hàng,a. Ngắn hạn > Chi phí chiết khấu thanh toán và hỗ trợ lãi vay cho khách hàng,Chi phí chiết khấu thanh toán và hỗ trợ lãi vay cho khách hàng,,432.115.362,,432115362.0
Chi phí phải trả khác,a. Ngắn hạn > Chi phí phải trả khác,Chi phí phải trả khác,28.627.160.735,26.041.493.346,28627160735.0,26041493346.0
,,,964.425.135.359,945.114.868.813,964425135359.0,945114868813.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Chi phí các dự án, công trình xây dựng","b. Dài hạn > Chi phí các dự án, công trình xây dựng","Chi phí các dự án, công trình xây dựng",338.801.485.090,188.387.114.899,338801485090.0,188387114899.0
,,,338.801.485.090,188.387.114.899,338801485090.0,188387114899.0
