row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,7.430.478.528.885,6.834.403.757.757,,400.0,,7430478528885.0,6834403757757.0
I.,I.,I.,Vốn chủ sở hữu,410,29,7.392.668.808.657,6.793.558.920.229,,410.0,29.0,7392668808657.0,6793558920229.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,4.483.500.000.000,4.483.500.000.000,,411.0,,4483500000000.0,4483500000000.0
1.,1.,1.,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,4.483.500.000.000,4.483.500.000.000,,,,4483500000000.0,4483500000000.0
2.,2.,2.,Thặng dư vốn cổ phần,412,,931.212.247.586,931.212.247.586,,412.0,,931212247586.0,931212247586.0
3.,3.,3.,Quỹ đầu tư phát triển,418,,848.323.442.774,429.193.496.627,,418.0,,848323442774.0,429193496627.0
4.,4.,4.,Lợi nhuận sau thuế chưa phân phối,421,,1.129.633.118.297,949.653.176.016,,421.0,,1129633118297.0,949653176016.0
4.,4.,4.,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,1.129.633.118.297,949.653.176.016,,,,1129633118297.0,949653176016.0
II.,II.,II.,Nguồn kinh phí và quỹ khác,430,,37.809.720.228,40.844.837.528,,430.0,,37809720228.0,40844837528.0
1.,1.,1.,Nguồn kinh phí đã hình thành tài sản cố định,432,30,37.809.720.228,40.844.837.528,,432.0,30.0,37809720228.0,40844837528.0
,,,TỔNG CỘNG NGUỒN VỐN (440=300+400),440,,15.256.032.898.678,14.135.781.605.480,,440.0,,15256032898678.0,14135781605480.0
