row_label_raw,row_label_full,col_0,31.12.2023 > Giá gốc VND,31.12.2023 > Giá trị ghi số VND,31.12.2022 > Giá gốc VND,31.12.2022 > Giá trị ghi số VND,numeric__31.12.2023 > Giá gốc VND,numeric__31.12.2023 > Giá trị ghi số VND,numeric__31.12.2022 > Giá gốc VND,numeric__31.12.2022 > Giá trị ghi số VND
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),40.346.843.256,40.346.843.256,322.865.380.550,322.865.380.550,40346843256.0,40346843256.0,322865380550.0,322865380550.0
Trải phiếu (**),Trải phiếu (**),Trải phiếu (**),3.161.000.000,3.161.000.000,3.839.312.750,3.839.312.750,3161000000.0,3161000000.0,3839312750.0,3839312750.0
,,,43.507.843.256,43.507.843.256,326.704.693.300,326.704.693.300,43507843256.0,43507843256.0,326704693300.0,326704693300.0
