row_label_raw,row_label_full,col_0,31.12.2023 > Giá trị VND,31.12.2023 > Dự phòng VND,31.12.2022 > Giá trị VND,31.12.2022 > Dự phòng VND,numeric__31.12.2023 > Giá trị VND,numeric__31.12.2023 > Dự phòng VND,numeric__31.12.2022 > Giá trị VND,numeric__31.12.2022 > Dự phòng VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,34.146.501.289.784,(105.429.508),43.908.065.347.630,(105.429.508),34146501289784.0,-105429508.0,43908065347630.0,-105429508.0
Bên liên quan (Thuyết minh 42(b)),Bên liên quan (Thuyết minh 42(b)),Bên liên quan (Thuyết minh 42(b)),151.400.000.000,-,76.000.000.000,-,151400000000.0,,76000000000.0,
,,,34.297.901.289.784,(105.429.508),43.984.065.347.630,(105.429.508),34297901289784.0,-105429508.0,43984065347630.0,-105429508.0
