row_label_raw,row_label_full,Tên công ty,Hoạt động chính,31.12.2023 > Giá trị ghi số VND,31.12.2023 > Giá trị hợp lý VND,31.12.2023 > Dự phòng VND,31.12.2022 > Giá trị ghi số VND,31.12.2022 > Giá trị hợp lý VND,31.12.2022 > Dự phòng VND,numeric__Hoạt động chính,numeric__31.12.2023 > Giá trị ghi số VND,numeric__31.12.2023 > Giá trị hợp lý VND,numeric__31.12.2023 > Dự phòng VND,numeric__31.12.2022 > Giá trị ghi số VND,numeric__31.12.2022 > Giá trị hợp lý VND,numeric__31.12.2022 > Dự phòng VND
Công ty Cổ phần Thương mại Đầu tưBất động sản Phú Trí,Công ty Cổ phần Thương mại Đầu tưBất động sản Phú Trí,Công ty Cổ phần Thương mại Đầu tưBất động sản Phú Trí,Kinh doanh bất động sản,581.990.289.067,(*),-,584.441.406.028,(*),-,,581990289067.0,,,584441406028.0,,
Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 2,Kinh doanh bất động sản,387.134.653.122,(*),-,387.289.004.199,(*),-,,387134653122.0,,,387289004199.0,,
Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Công ty TNHH Đô thị Dịch vụ Amata Long Thành 1,Kinh doanh bất động sản,369.153.308.551,(*),-,369.353.342.576,(*),-,,369153308551.0,,,369353342576.0,,
Công ty TNHH Sài Gòn Gôn,Công ty TNHH Sài Gòn Gôn,Công ty TNHH Sài Gòn Gôn,Kinh doanh bất động sản,-,(*),-,156.571.163.438,(*),-,,,,,156571163438.0,,
Công ty Cổ phần Phát triển và Dịch vụNhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụNhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụNhà Bến Thành,Kinh doanh bất động sản,81.716.150.623,(*),-,81.177.119.871,(*),-,,81716150623.0,,,81177119871.0,,
Công ty Cổ phần Hùng Ngư Security,Công ty Cổ phần Hùng Ngư Security,Công ty Cổ phần Hùng Ngư Security,Hoạt động bảo vệ cá nhân,2.340.154.249,(*),-,2.418.532.876,(*),-,,2340154249.0,,,2418532876.0,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệpSài Gòn,"Kinh doanh thiết bị điện tử,viễn thông",801.481.739,(*),-,824.893.101,(*),-,,801481739.0,,,824893101.0,,
,,,,1.423.136.037.351,,-,1.582.075.462.089,,-,,1423136037351.0,,,1582075462089.0,,
