row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
Công ty Cổ phần Chứng khoán MB (xxxii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán MB (xxxii),Công ty Cổ phần Chứng khoán MB (xxxii),500.000.000.000,-,500000000000.0,
Công ty Cổ phần Chứng khoán BIDV (ix),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán BIDV (ix),Công ty Cổ phần Chứng khoán BIDV (ix),483.936.338.279,-,483936338279.0,
Công ty Cổ phần Chứng khoán MB (x),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán MB (x),Công ty Cổ phần Chứng khoán MB (x),390.000.000.000,-,390000000000.0,
Công ty Cổ phần Chứng khoán BIDV (xi),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán BIDV (xi),Công ty Cổ phần Chứng khoán BIDV (xi),286.595.420.014,300.000.000.000,286595420014.0,300000000000.0
Công ty Cổ phần Chứng khoán BIDV (xii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán BIDV (xii),Công ty Cổ phần Chứng khoán BIDV (xii),282.503.939.839,625.700.000.000,282503939839.0,625700000000.0
Công ty Cổ phần Chứng khoán BIDV (xiii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán BIDV (xiii),Công ty Cổ phần Chứng khoán BIDV (xiii),155.754.236.602,157.300.000.000,155754236602.0,157300000000.0
Công ty Cổ phần Chứng khoán Dầu khí (xiv),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Dầu khí (xiv),Công ty Cổ phần Chứng khoán Dầu khí (xiv),150.610.133.030,-,150610133030.0,
Công ty TNHH Chứng khoán Mirae Asset(Viết Nam) (xv),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty TNHH Chứng khoán Mirae Asset(Viết Nam) (xv),Công ty TNHH Chứng khoán Mirae Asset(Viết Nam) (xv),130.700.000.000,137.600.000.000,130700000000.0,137600000000.0
Công ty Cổ phần Chứng khoán MB (xvi),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán MB (xvi),Công ty Cổ phần Chứng khoán MB (xvi),120.000.000.000,-,120000000000.0,
Công ty Cổ phần Chứng khoán BIDV (xvii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán BIDV (xvii),Công ty Cổ phần Chứng khoán BIDV (xvii),104.192.900.000,220.000.000.000,104192900000.0,220000000000.0
Công ty Cổ phần Chứng khoán MB (xviii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán MB (xviii),Công ty Cổ phần Chứng khoán MB (xviii),1.200.000.000,2.300.000.000,1200000000.0,2300000000.0
Công ty Cổ phần Chứng khoán Kỹ Thương (xix),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Kỹ Thương (xix),Công ty Cổ phần Chứng khoán Kỹ Thương (xix),-,1.300.000.000.000,,1300000000000.0
Công ty Cổ phần Chứng khoán VPS,Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán VPS,Công ty Cổ phần Chứng khoán VPS,-,1.100.000.000.000,,1100000000000.0
Công ty Cổ phần Chứng khoán MB (xx),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán MB (xx),Công ty Cổ phần Chứng khoán MB (xx),-,864.003.400.000,,864003400000.0
Công ty Cổ phần Chứng khoán Dầu khí (xxi),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Dầu khí (xxi),Công ty Cổ phần Chứng khoán Dầu khí (xxi),-,650.000.000.000,,650000000000.0
Công ty Cổ phần Chứng khoán Dầu khí (xxii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Dầu khí (xxii),Công ty Cổ phần Chứng khoán Dầu khí (xxii),-,450.000.000.000,,450000000000.0
Công ty TNHH Chứng khoán Yuanta (xxiii),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty TNHH Chứng khoán Yuanta (xxiii),Công ty TNHH Chứng khoán Yuanta (xxiii),-,258.420.000.000,,258420000000.0
Công ty Cổ phần Chứng khoán Dầu khí (xxiv),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Dầu khí (xxiv),Công ty Cổ phần Chứng khoán Dầu khí (xxiv),-,250.000.000.000,,250000000000.0
Công ty Cổ phần Chứng khoán Tiên Phong (xxv),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Tiên Phong (xxv),Công ty Cổ phần Chứng khoán Tiên Phong (xxv),-,160.000.000.000,,160000000000.0
Công ty Cổ phần Chứng khoán Thành Công (xxvi),Trái phiếu có đại lý phát hành/tổ chức tư vấn là: > Công ty Cổ phần Chứng khoán Thành Công (xxvi),Công ty Cổ phần Chứng khoán Thành Công (xxvi),-,125.000.000.000,,125000000000.0
,,,19.648.073.728.323,20.640.137.600.000,19648073728323.0,20640137600000.0
