row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày > 31.12.2023,Năm tài chính kết thúc ngày > 31.12.2022,numeric__Năm tài chính kết thúc ngày > 31.12.2023,numeric__Năm tài chính kết thúc ngày > 31.12.2022
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),605.578.220.113,2.162.071.222.708,605578220113.0,2162071222708.0
Cổ tức cổ phiếu ưu đãi (VND),Cổ tức cổ phiếu ưu đãi (VND),Cổ tức cổ phiếu ưu đãi (VND),-,-,,
Lợi nhuận tính lãi cơ bản trên mỗi cổ phiếu (VND),Cổ tức cổ phiếu ưu đãi (VND) > Lợi nhuận tính lãi cơ bản trên mỗi cổ phiếu (VND),Lợi nhuận tính lãi cơ bản trên mỗi cổ phiếu (VND),605.578.220.113,2.162.071.222.708,605578220113.0,2162071222708.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Cổ tức cổ phiếu ưu đãi (VND) > Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.950.104.538,1.944.807.389,1950104538.0,1944807389.0
Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),-,-,,
Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu) > Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),Bình quân số cổ phiếu phổ thông bao gồm cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu),1.950.104.538,1.944.807.389,1950104538.0,1944807389.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Số lượng cổ phiếu ưu đãi bắt buộc chuyển đổi (cổ phiếu) > Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),311,1.112,311.0,1112.0
