row_label_raw,row_label_full,col_0,Cổ phiếu phổ thông,numeric__Cổ phiếu phổ thông
Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,1.930.421.319,1930421319.0
Phát hành cổ phiếu thường theo chương trình ESOP cho nhân viên,Phát hành cổ phiếu thường theo chương trình ESOP cho nhân viên,Phát hành cổ phiếu thường theo chương trình ESOP cho nhân viên,19.304.200,19304200.0
Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,Phát hành cổ phiếu phổ thông để chuyển đổi trái phiếu chuyển đổi,379.019,379019.0
Tại ngày 31 tháng 12 năm 2022 và 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2022 và 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2022 và 31 tháng 12 năm 2023,1.950.104.538,1950104538.0
