row_label_raw,row_label_full,STT,TênI - Công ty con (tiếp theo),Địa điểm,Hoạt động kinh doanh chính,31.12.2023,31.12.2023_1,31.12.2022,31.12.2022_1,numeric__TênI - Công ty con (tiếp theo),numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2023,numeric__31.12.2023_1,numeric__31.12.2022,numeric__31.12.2022_1
STT,STT,STT,TênI - Công ty con (tiếp theo),Địa điểm,Hoạt động kinh doanh chính,Tỷ lệ sở hữu(%),Tỷ lệ quyền biểu quyết(%),Tỷ lệ sở hữu(%),Tỷ lệ quyền biểu quyết(%),,,,,,,
71,STT > 71,71,Công ty Cổ phần Đầu tư Liberty,,"Tư vấn, môi giới, đấu giá bắt động sản, đấu giá quyền sử dụng đất","99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
72,STT > 72,72,Công ty Cổ phần Thạnh Mỹ Lợi,TP Hồ Chí Minh,Kinh doanh bắt động sản,"69,75","70,00","69,75","70,00",,,,69.75,70.0,69.75,70.0
73,STT > 73,73,Công ty TNHH Đầu tư Bất động sản Cao Nguyên Xanh,TP Hồ Chí Minh,Kinh doanh bắt động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
74,STT > 74,74,Công ty Cổ phần Nova Final Solution,TP Hồ Chí Minh,Kinh doanh bắt động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
75,STT > 75,75,Công ty TNHH Bất động sản Đăng Khánh,TP Hồ Chí Minh,Kinh doanh bắt động sản,"99,39","99,41","99,39","99,41",,,,99.39,99.41,99.39,99.41
76,STT > 76,76,Công ty Cổ phần Đầu tư Tổng hợp Mũi Né,Tỉnh Bình Thuận,Xây dựng khu du lịch,"99,38","99,99","99,38","99,99",,,,99.38,99.99,99.38,99.99
77,STT > 77,77,Công ty TNHH Đầu tư và Phát triển Bất động sản Green Land,TP Hồ Chí Minh,Kinh doanh bắt động sản,"69,97","100,00","69,97","100,00",,,,69.97,100.0,69.97,100.0
78,STT > 78,78,Công ty TNHH Đầu tư Bất động sản Unity,TP Hồ Chí Minh,Kinh doanh bắt động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
79,STT > 79,79,Công ty TNHH Du lịch Bình An,Tỉnh Bà Rịa - Vũng Tàu,Dịch vụ lưu trú ngắn ngày,"99,97","99,99","99,97","99,99",,,,99.97,99.99,99.97,99.99
80,STT > 80,80,Công ty TNHH Bất động sản Đà Lạt Lake,TP Hồ Chí Minh,Kinh doanh bắt động sản,"99,98","100,00","99,98","100,00",,,,99.98,100.0,99.98,100.0
81,STT > 81,81,Công ty Cổ phần Hoàn Vũ,Tỉnh Bà Rịa - Vũng Tàu,Kinh doanh bắt động sản,"99,87","99,89","99,87","99,89",,,,99.87,99.89,99.87,99.89
82,STT > 82,82,Công ty Cổ phần Đức Tân,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"99,85","100,00","99,85","100,00",,,,99.85,100.0,99.85,100.0
83,STT > 83,83,Công ty TNHH Đầu tư Địa ốc Novaland Đất Tâm,TP Hồ Chí Minh,Kinh doanh bắt động sản,"51,00","51,00","51,00","51,00",,,,51.0,51.0,51.0,51.0
84,STT > 84,84,Công ty Cổ phần Đầu tư Du lịch Trùng Dương,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"99,36","99,50","99,36","99,50",,,,99.36,99.5,99.36,99.5
85,STT > 85,85,Công ty TNHH Bất động sản Đà Lạt Valley,Tỉnh Đồng Nai,Kinh doanh bắt động sản,"72,62","72,62","72,62","72,62",,,,72.62,72.62,72.62,72.62
86,STT > 86,86,Công ty TNHH Đầu tư Trúc Quỳnh,TP Hồ Chí Minh,Kinh doanh bắt động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
87,STT > 87,87,Công ty TNHH Đầu tư Địa ốc Thành Nhơn (Thuyết minh 3),TP Hồ Chí Minh,Kinh doanh bắt động sản,"10,00","10,00","99,96","100,00",,,,10.0,10.0,99.96,100.0
