row_label_raw,row_label_full,Số đầu năm > Lợi nhuận thuần trong năm,Năm nay > 4.149.539.656.810 > 869.493.816.112,VNDNăm trước > 4.325.120.571.753 > 316.741.032.777,numeric__Năm nay > 4.149.539.656.810 > 869.493.816.112,numeric__VNDNăm trước > 4.325.120.571.753 > 316.741.032.777
Giao dịch vốn với cổ đông không kiểm soát của công ty con,Giao dịch vốn với cổ đông không kiểm soát của công ty con,Giao dịch vốn với cổ đông không kiểm soát của công ty con,(11.022.310.000),(137.188.890.512),-11022310000.0,-137188890512.0
Cổ tức đã công bố (*),Cổ tức đã công bố (*),Cổ tức đã công bố (*),(114.248.096.004),(355.133.057.208),-114248096004.0,-355133057208.0
Số cuối năm,Số cuối năm,Số cuối năm,4.893.763.066.918,4.149.539.656.810,4893763066918.0,4149539656810.0
(*) Trong đó:Cổ tức đã thực trả bằng tiền,(*) Trong đó:Cổ tức đã thực trả bằng tiền,(*) Trong đó:Cổ tức đã thực trả bằng tiền,2.484.191.900,111.519.892.354,2484191900.0,111519892354.0
