row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cổ tức phải trả cổ đông không kiểm soát,Ngắn hạn > Cổ tức phải trả cổ đông không kiểm soát,Cổ tức phải trả cổ đông không kiểm soát,717.431.751.600,605.806.887.530,717431751600.0,605806887530.0
Khoản phải trả kinh phí bảo trì duy tubảo dưỡng,Ngắn hạn > Khoản phải trả kinh phí bảo trì duy tubảo dưỡng,Khoản phải trả kinh phí bảo trì duy tubảo dưỡng,321.905.492.114,292.385.410.195,321905492114.0,292385410195.0
Ký quỹ đã nhận,Ngắn hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,232.964.338.164,153.456.300.632,232964338164.0,153456300632.0
Phải trả tiền thanh lý hợp đồng với kháchhàng,Ngắn hạn > Phải trả tiền thanh lý hợp đồng với kháchhàng,Phải trả tiền thanh lý hợp đồng với kháchhàng,72.779.117.019,21.875.899.411,72779117019.0,21875899411.0
Đặt cọc của khách hàng mua nhà,Ngắn hạn > Đặt cọc của khách hàng mua nhà,Đặt cọc của khách hàng mua nhà,5.218.892.200,2.162.000.000,5218892200.0,2162000000.0
Khác,Ngắn hạn > Khác,Khác,67.748.737.395,56.635.349.874,67748737395.0,56635349874.0
,,,1.418.048.328.492,1.132.321.847.642,1418048328492.0,1132321847642.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Ký quỹ,Dải hạn > Ký quỹ,Ký quỹ,121.655.266.207,120.520.308.831,121655266207.0,120520308831.0
Khác,Dải hạn > Khác,Khác,188.542.649,127.358.000,188542649.0,127358000.0
,,,121.843.808.856,120.647.666.831,121843808856.0,120647666831.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,1.539.892.137.348,1.252.969.514.473,1539892137348.0,1252969514473.0
