row_label_raw,row_label_full,col_0,Số đầu năm,Thu hồi trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Thu hồi trong năm,numeric__VND Số cuối năm
Cá nhân 1,Cá nhân 1,Cá nhân 1,39.518.248.580,(9.708.248.580),29.810.000.000,39518248580.0,-9708248580.0,29810000000.0
Cá nhân 2,Cá nhân 2,Cá nhân 2,30.000.000.000,-,30.000.000.000,30000000000.0,,30000000000.0
Cá nhân 3,Cá nhân 3,Cá nhân 3,22.270.964.170,(2.000.000.000),20.270.964.170,22270964170.0,-2000000000.0,20270964170.0
Cá nhân 4,Cá nhân 4,Cá nhân 4,14.500.000.000,-,14.500.000.000,14500000000.0,,14500000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,106.289.212.750,(11.708.248.580),94.580.964.170,106289212750.0,-11708248580.0,94580964170.0
