row_label_raw,row_label_full,col_0,Năm nay,Năm trước (điều chỉnh lại),numeric__Năm nay,numeric__Năm trước (điều chỉnh lại)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),517.894.708.641,483.736.401.573,517894708641.0,483736401573.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),(23.305.261.889),(33.943.200.000),-23305261889.0,-33943200000.0
Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),494.589.446.752,449.793.201.573,494589446752.0,449793201573.0
Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (cổ phiếu),384.129.961,384.129.961,384129961.0,384129961.0
Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,384.129.961,384.129.961,384129961.0,384129961.0
Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.285,1.171,1285.0,1171.0
Lãi suy giảm trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,1.285,1.171,1285.0,1171.0
