row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh và hoa hồng môi giới,Ngắn hạn > Phí bảo lãnh và hoa hồng môi giới,Phí bảo lãnh và hoa hồng môi giới,317.536.558.237,327.679.359.670,317536558237.0,327679359670.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",10.069.158.333,10.370.519.960,10069158333.0,10370519960.0
Khác,Ngắn hạn > Khác,Khác,2.227.723.186,6.402.704.018,2227723186.0,6402704018.0
,,,329.833.439.756,344.452.583.648,329833439756.0,344452583648.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí hoa hồng môi giới,Dài hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,85.337.740.009,107.314.005.657,85337740009.0,107314005657.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",13.013.336.242,12.846.939.269,13013336242.0,12846939269.0
Chi phí chờ phân bổ khác,Dài hạn > Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,572.459.999,3.526.523.415,572459999.0,3526523415.0
,,,98.923.536.250,123.687.468.341,98923536250.0,123687468341.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,428.756.976.006,468.140.051.989,428756976006.0,468140051989.0
