row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hông bán hàng,Chi phí bán hàng > Chi phí hoa hông bán hàng,Chi phí hoa hông bán hàng,636.738.608.204,211.030.630.056,636738608204.0,211030630056.0
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",61.597.591.745,129.783.816.097,61597591745.0,129783816097.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,30.124.958.532,27.838.540.599,30124958532.0,27838540599.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,529.492.028,11.400.419.221,529492028.0,11400419221.0
Khác,Chi phí bán hàng > Khác,Khác,13.454.006.107,38.156.405.166,13454006107.0,38156405166.0
,,,742.444.656.616,418.209.811.139,742444656616.0,418209811139.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,324.077.100.235,270.187.835.041,324077100235.0,270187835041.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,247.888.307.072,185.912.437.478,247888307072.0,185912437478.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,22.554.662.309,36.945.131.938,22554662309.0,36945131938.0
Chi phí khấu hao,Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,25.235.486.228,36.912.133.356,25235486228.0,36912133356.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,31.414.095.980,32.116.714.561,31414095980.0,32116714561.0
,,,651.169.651.824,562.074.252.374,651169651824.0,562074252374.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,1.393.614.308.440,980.284.063.513,1393614308440.0,980284063513.0
