row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.824.791.701.766,968.082.678.798,1824791701766.0,968082678798.0
Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,364.958.340.353,193.616.535.760,364958340353.0,193616535760.0
Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,,
Hoàn nhập tài sản thuế thu nhập hoãn lạiliên quan đến lỗ thuế mang sang các nămsau,Các khoản điều chỉnh tăng (giảm): > Hoàn nhập tài sản thuế thu nhập hoãn lạiliên quan đến lỗ thuế mang sang các nămsau,Hoàn nhập tài sản thuế thu nhập hoãn lạiliên quan đến lỗ thuế mang sang các nămsau,60.469.490.973,-,60469490973.0,
Điều chỉnh thuế TNDN trích thiếcác năm trước,Các khoản điều chỉnh tăng (giảm): > Điều chỉnh thuế TNDN trích thiếcác năm trước,Điều chỉnh thuế TNDN trích thiếcác năm trước,15.751.299.668,3.023.725.990,15751299668.0,3023725990.0
Chi phí không được trừ,Các khoản điều chỉnh tăng (giảm): > Chi phí không được trừ,Chi phí không được trừ,13.152.173.102,7.700.731.780,13152173102.0,7700731780.0
Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,Các khoản điều chỉnh tăng (giảm): > Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh tửhợp nhất kinh doanh,634.545.908,931.335.144,634545908.0,931335144.0
Phần lãi trong công ty liên doanh và liên kết,Các khoản điều chỉnh tăng (giảm): > Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,(19.943.476.742),(83.641.126.836),-19943476742.0,-83641126836.0
Chi phí lãi vay không được trừ,Các khoản điều chỉnh tăng (giảm): > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,-,50.938.854.653,,50938854653.0
Khác,Các khoản điều chỉnh tăng (giảm): > Khác,Khác,2.380.803.751,(4.964.812.043),2380803751.0,-4964812043.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm): > Chi phí thuế TNDN,Chi phí thuế TNDN,437.403.177.013,167.605.244.448,437403177013.0,167605244448.0
