row_label_raw,row_label_full,Stt,Chỉ tiêu,Năm 2024(đồng),Năm 2023(đồng),Tỷ lệ thay đổi,numeric__Chỉ tiêu,numeric__Năm 2024(đồng),numeric__Năm 2023(đồng),numeric__Tỷ lệ thay đổi
1,1,1,Doanh thu thuần,7.196.050.482.193,3.181.421.790.727,126%,,7196050482193.0,3181421790727.0,1.26
2,2,2,Lợi nhuận sau thuế,1.387.388.524.753,800.477.434.350,73%,,1387388524753.0,800477434350.0,0.73
