row_label_raw,row_label_full,Tín phiếu Ngân hàng Nhà nước Việt Nam,31/12/2024Triệu VND > 2.000.000,31/12/2023Triệu VND > -,numeric__31/12/2024Triệu VND > 2.000.000,numeric__31/12/2023Triệu VND > -
Trái phiếu do các tổ chức kinh tế trong nước phát hành,Trái phiếu do các tổ chức kinh tế trong nước phát hành,Trái phiếu do các tổ chức kinh tế trong nước phát hành,319.364,319.364,319364.0,319364.0
,,,2.319.364,319.364,2319364.0,319364.0
