row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,14.821.908,15.467.735,14821908.0,15467735.0
Công ty Cổ phần có vốn Nhà nước trên 50%,Công ty Cổ phần có vốn Nhà nước trên 50%,Công ty Cổ phần có vốn Nhà nước trên 50%,5.034.134,3.818.036,5034134.0,3818036.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,34.601.355,26.370.495,34601355.0,26370495.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,19.824.024,8.891.904,19824024.0,8891904.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,2.213,6.816,2213.0,6816.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,88.428,116.808,88428.0,116808.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.038.783,678.669,1038783.0,678669.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,49.722,37.010,49722.0,37010.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",92.768.783,89.077.488,92768783.0,89077488.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,616.771,760.100,616771.0,760100.0
,,,168.846.121,145.225.061,168846121.0,145225061.0
