row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,1.610.417,1.256.281,1610417.0,1256281.0
Công ty Cổ phần Vốn Nhà nước trên 50%,Công ty Cổ phần Vốn Nhà nước trên 50%,Công ty Cổ phần Vốn Nhà nước trên 50%,2.462.030,3.594.802,2462030.0,3594802.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,68.995.202,58.865.732,68995202.0,58865732.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,89.464.333,77.733.817,89464333.0,77733817.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,36.973,112.657,36973.0,112657.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,533.608,400.056,533608.0,400056.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,32.786,22.656,32786.0,22656.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",41.863.317,34.084.482,41863317.0,34084482.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,30.703,7.460,30703.0,7460.0
,,,205.029.369,176.077.943,205029369.0,176077943.0
