row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",6.574.253.371.840,8.518.320.431.565,6574253371840.0,8518320431565.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,451.798.226.905,465.810.194.261,451798226905.0,465810194261.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.996.934.072.812,2.052.905.530.206,1996934072812.0,2052905530206.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,312.383.481.196,397.299.466.615,312383481196.0,397299466615.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,418.372.654.506,441.622.651.778,418372654506.0,441622651778.0
Cộng,Cộng,Cộng,9.753.741.807.259,11.875.958.274.425,9753741807259.0,11875958274425.0
