row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.395.672.791,2.010.674.855,6395672791.0,2010674855.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,604.256.457,340.491.581,604256457.0,340491581.0
Phí phát hành LC UPAS,Phí phát hành LC UPAS,Phí phát hành LC UPAS,4.061.945.205,-,4061945205.0,
Chi phí khác,Chi phí khác,Chi phí khác,1.729.471.129,1.670.183.274,1729471129.0,1670183274.0
Dài hạn,Dài hạn,Dài hạn,129.447.732.571,204.397.796.595,129447732571.0,204397796595.0
Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,84.029.811.207,143.545.724.573,84029811207.0,143545724573.0
Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ VH,27.083.769.891,28.523.823.944,27083769891.0,28523823944.0
Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,Giá trị công cụ dụng cụ chờ phân bổ,7.007.575.231,13.370.095.768,7007575231.0,13370095768.0
Chi phí khác,Chi phí khác,Chi phí khác,11.326.576.242,18.958.152.310,11326576242.0,18958152310.0
Cộng,Cộng,Cộng,135.843.405.362,206.408.471.450,135843405362.0,206408471450.0
