row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,9.238.820.104.996,11.375.463.604.352,9238820104996.0,11375463604352.0
Giá vốn bán than,Giá vốn bán than,Giá vốn bán than,96.964.732.052,101.511.854.011,96964732052.0,101511854011.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,102.864.261.461,94.722.848.103,102864261461.0,94722848103.0
Cộng,Cộng,Cộng,9.438.649.098.509,11.571.698.306.466,9438649098509.0,11571698306466.0
