row_label_raw,row_label_full,Bên liên quan,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Công ty Kho vận Cảng Cẩm Phà - Vinacomin,Công ty Kho vận Cảng Cẩm Phà - Vinacomin,Công ty Kho vận Cảng Cẩm Phà - Vinacomin,531.039.055,747.354.392,531039055.0,747354392.0
Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,Tổng công ty Công nghiệp Mỏ Việt Bắc TKV - CTCP,192.212.937,223.238.575,192212937.0,223238575.0
Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,Tổng Công ty Khoáng sản TKV - CTCP,-,54.139.840,,54139840.0
Cộng,Cộng,Cộng,723.251.992,1.024.732.807,723251992.0,1024732807.0
