row_label_raw,row_label_full,col_0,Số năm nay,Số năm trước,numeric__Số năm nay,numeric__Số năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,78.005.978.727,58.911.971.286,78005978727.0,58911971286.0
Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,1.328.337.750,6.957.673.112,1328337750.0,6957673112.0
Cộng,Cộng,Cộng,79.334.316.477,65.869.644.398,79334316477.0,65869644398.0
