row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Thuế GTGT phải nộp,Thuế GTGT phải nộp,Thuế GTGT phải nộp,22.845.499.726,276.391.599.594,258.399.761.585,40.837.337.735,22845499726.0,276391599594.0,258399761585.0,40837337735.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.855.374.073,55.259.533.864,32.385.281.806,24.729.626.131,1855374073.0,55259533864.0,32385281806.0,24729626131.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.752.990.082,7.530.811.474,8.674.240.707,609.560.849,1752990082.0,7530811474.0,8674240707.0,609560849.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,9.395.698.855,89.734.433.262,87.559.464.061,11.570.668.056,9395698855.0,89734433262.0,87559464061.0,11570668056.0
Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,Thuế đất và tiền thuê đất,-,4.462.033.055,4.462.033.055,-,,4462033055.0,4462033055.0,
"Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác","Các khoản phí, lệ phí và các khoản phải nộp khác",8.926.149.714,45.787.022.714,47.861.450.249,6.851.722.179,8926149714.0,45787022714.0,47861450249.0,6851722179.0
Cộng,Cộng,Cộng,44.775.712.450,479.165.433.963,439.342.231.463,84.598.914.950,44775712450.0,479165433963.0,439342231463.0,84598914950.0
