row_label_raw,row_label_full,Mã số,Chỉ tiêu,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 (đã được trình bày trước đây),Trình bày lại,Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 (trình bày lại),numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 (đã được trình bày trước đây),numeric__Trình bày lại,numeric__Đơn vị tính: VNDCho năm tài chính kết thúc ngày 31 tháng 12 năm 2014 (trình bày lại)
Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,,,,,
51,Báo cáo kết quả hoạt động kinh doanh hợp nhất > 51,51,Chi phí thuế TNDN hiện hành(Thu nhập)/chi phí thuế,(xvii),49.327.460.540,(47.405.127.196),1.922.333.344,,,49327460540.0,-47405127196.0,1922333344.0
52,Báo cáo kết quả hoạt động kinh doanh hợp nhất > 52,52,TNDN hoãn lại,(xvii),(20.024.502.799),47.405.127.196,27.380.624.397,,,-20024502799.0,47405127196.0,27380624397.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,,,,,
09,Báo cáo lưu chuyển tiền tệ hợp nhất > 09,09,Giảm các khoản phải thu,(xviii),(130.370.442.798),(6.429.366.844),(136.799.809.642),,,-130370442798.0,-6429366844.0,-136799809642.0
17,Báo cáo lưu chuyển tiền tệ hợp nhất > 17,17,Tiền chi khác cho hoạt động kinh doanh,(xviii),(12.085.312.450),6.429.366.844,(5.655.945.606),,,-12085312450.0,6429366844.0,-5655945606.0
